recordId,source,labelQuality,labelStrength,sourceRecordId,adLibraryId,metaAdId,advertiserId,advertiserName,campaignId,adsetId,platforms,platformPositions,country,geoScope,measurementScope,measurementStart,measurementEnd,startDate,endDate,activeDays,creativeType,ctaType,landingDomain,landingUrl,adText,headline,description,reachLow,reachHigh,reach,impressionsLow,impressionsHigh,impressions,frequency,weakFrequencyLow,weakFrequencyHigh,spend,spendLow,spendHigh,spendCurrency,isLabelAligned,alignmentNotes,qualityFlags,retrievedAt
public-meta-1049989050504999-DE-2025-02-10-2025-02-24,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,1049989050504999,1049989050504999,,30774145303,NRWSPD,,,"[""FACEBOOK"",""INSTAGRAM""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2025-02-10,2025-02-24,2025-02-10,2025-02-24,15,VIDEO,,,,"👪💸 „Wenn wir am Ende des Monats ein bisschen mehr Geld hätten, das wäre natürlich super. Und das funktioniert nur mit der SPD.“

So entlasten wir Familien:
✅ Mehr Kindergeld
✅ Kostenloses Schul- & Kita-Essen
✅ Bessere Schulen & Betreuung

Die SPD setzt sich für bessere Kinderbetreuung, gerechte Bildung und finanzielle Entlastung von Familien ein. Mehr Unterstützung und mehr Gerechtigkeit für eine gute Zukunft! 💪❤️

🗳️SPD wählen – und Familien spürbar entlasten!",Chat With Us,,1000000,,,700000,800000,,,,0.8,,3500,4000,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.600Z
public-meta-501659735025834-DE-2022-05-05-2022-05-08,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,501659735025834,501659735025834,,107886391041638,dieBasis LV-Schleswig-Holstein,,,"[""FACEBOOK"",""INSTAGRAM""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2022-05-05,2022-05-08,2022-05-05,2022-05-08,4,IMAGE,WATCH_MORE,diebasis-post.de,http://www.diebasis-post.de/,"Landwirtschaft der Zukunft.

Mehr als 80 Millionen Menschen in Deutschland müssen versorgt werden. Die regierenden Parteien sind uns viele Antworten schuldig geblieben, wie sie das möglichst autonom und autark bewerkstelligen wollen, um uns nicht von Importen und Krisen in der Welt abhängig zu machen.

#dieBasis vermisst u.a. auch Antworten auf folgende Fragen:

• Wie senken wir die Rückstände von Pflanzenschutzmitteln in unseren Lebensmitteln?

• Wie müssen die Zulassungsbestimmungen von Pflanzenschutzmitteln geändert werden, damit ein effektiver Insekten- und Gewässerschutz gewährleistet werden kann?

• Warum dürfen in Fertigprodukten Konservierungsmittel verwendet werden, die nachweislich die Gesundheit des Menschen schädigen?

• Sollen unsere Bauern Energiepflanzen oder Nahrungsmittel anbauen?

• Wie sehen Alternativen zur Patentierung von Saatgut in der Landwirtschaft aus?

#Landtagswahl SH: Deine Stimme für #Umwelt-, #Naturschutz und gesunde #Nahrung.

#ltwsh #dubistdiebasis #schleswigholstein #MeineBasisImNorden",Klicke hier um mehr zu erfahren,BASIS-Landung,1000000,,,700000,800000,,,,0.8,,1000,1500,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.601Z
public-meta-574896798887123-DE-2025-02-21-2025-02-23,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,574896798887123,574896798887123,,47217143218,BÜNDNIS 90/DIE GRÜNEN,,,"[""FACEBOOK"",""INSTAGRAM""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2025-02-21,2025-02-23,2025-02-21,2025-02-23,3,VIDEO,LEARN_MORE,habeck2025.de,http://www.habeck2025.de/,"Wir müssen Kompromisse wieder als Stärke begreifen. Politik bedeutet, Lösungen zu finden, nicht nur Probleme zu beklagen. Beides gehört zusammen: der Konflikt – aber auch der Konsens. Daran können wir alle mitarbeiten. Denn: Demokratie ist kein Zuschauersport. Für Veränderung ist deshalb eines wichtig: Wählen gehen!",Aufbruch statt Rückschritt - das geht nur mit Grün und mit Lösungen für die Menschen.,"Wir müssen Kompromisse wieder als Stärke begreifen. Politik bedeutet, Lösungen zu finden, nicht nur Probleme zu beklagen. Beides gehört zusammen: der Konflikt – aber auch der Konsens. Daran können wir alle mitarbeiten. Denn: Demokratie ist kein Zuschauersport. Für Veränderung ist deshalb eines wichtig: Wählen gehen!",1000000,,,700000,800000,,,,0.8,,6000,7000,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.601Z
public-meta-2831212540382897-DE-2024-12-17-2024-12-20,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,2831212540382897,2831212540382897,,460370383826099,Robert Habeck,,,"[""FACEBOOK"",""INSTAGRAM""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2024-12-17,2024-12-20,2024-12-17,2024-12-20,4,VIDEO,SUBSCRIBE,instagram.com,https://www.instagram.com/robert.habeck,"Alles, was mich in die Politik gebracht hat, läuft auf diesen Moment hinaus. Aus meiner Erfahrung, den Dingen, die ich auch in den vergangenen drei Jahren lernen konnte und aus dem, was mich ursprünglich in die Politik gebracht hat, erwächst mein Angebot: Probleme zu lösen und das Land besser zu machen.

Ein Mensch. Ein Wort.",,,1000000,,,600000,700000,,,,0.7,,5000,6000,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.601Z
public-meta-1120343893172352-DE-2025-01-23-2025-02-24,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,1120343893172352,1120343893172352,,106516184465027,DieBasis,,,"[""FACEBOOK"",""INSTAGRAM""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2025-01-23,2025-02-24,2025-01-23,2025-02-24,33,UNKNOWN,LEARN_MORE,diebasis-partei.de,https://diebasis-partei.de/wahlprogramm-2025,{{product.brand}},{{product.name}},{{product.description}},1000000,,,600000,700000,,,,0.7,,3000,3500,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.601Z
public-meta-1152380256425977-DE-2025-02-20-2025-02-24,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,1152380256425977,1152380256425977,,47694585682,Die Linke,,,"[""FACEBOOK""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2025-02-20,2025-02-24,2025-02-20,2025-02-24,5,IMAGE,,,,"Wir machen den Feminismus-Check: Welche Partei liefert, wenn es um Themen wie Gewaltschutzgesetz, Schwangerschaftsabbrüche und gleichen Lohn für gleiche Arbeit geht? Wer fordert kostenlose Hilfen, Verhütungsmittel- und Menstruationsprodukte? Wer will Gewaltprävention ausbauen?

Deine Stimme für Feminismus, Die Linke am 23.2!",,,1000000,,,600000,700000,,,,0.7,,1000,1500,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.601Z
public-meta-1147236123458188-DE-2025-02-13-2025-02-23,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,1147236123458188,1147236123458188,,527683293756082,DrAnsay Backup,,,"[""FACEBOOK"",""INSTAGRAM""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2025-02-13,2025-02-23,2025-02-13,2025-02-23,11,IMAGE,LEARN_MORE,dransay-partei.de,https://dransay-partei.de/,{{product.brand}},{{product.name}},{{product.description}},100000,500000,,600000,700000,,,1.2,7,,1500,2000,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.601Z
public-meta-221342740005416-DE-2021-08-25-2021-09-15,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,221342740005416,221342740005416,,120655374567,ÖDP - Die Naturschutzpartei,,,"[""FACEBOOK"",""INSTAGRAM""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2021-08-25,2021-09-15,2021-08-25,2021-09-15,22,VIDEO,LEARN_MORE,oedp.de,https://www.oedp.de/startseite,"""Es geht für mich um die Zukunft der Menschheit!"" - Unsere Bundestagskandidatin Verena Föttinger, Dipl.-Theologin und selbst vielfache Mutter und Großmutter, erklärt, warum sie sich schon so lange in der ÖDP engagiert, durch welche Katastrophe sie unsere Partei entdeckt hat und warum sie dazu aufruft, bei der Bundestagswahl ÖDP zu wählen.",Entdecke jetzt unser Wahlprogramm 👉,,1000000,,,600000,700000,,,,0.7,,1000,1500,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.601Z
public-meta-1286619642228707-DE-2024-11-14-2025-01-03,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,1286619642228707,1286619642228707,,21289227249,FDP,,,"[""FACEBOOK"",""INSTAGRAM""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2024-11-14,2025-01-03,2024-11-14,2025-01-03,51,UNKNOWN,LEARN_MORE,mitgliedwerden.fdp.de,https://mitgliedwerden.fdp.de/?mtm_campaign=Mitgliedwerden&mtm_source=Meta&mtm_medium=Darkads&mtm_content=ReachFreiheit,{{product.brand}},{{product.name}},{{product.description}},1000000,,,600000,700000,,,,0.7,,1000,1500,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.601Z
public-meta-298853222126108-DE-2021-12-09-2021-12-29,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,298853222126108,298853222126108,,540404695989874,AfD,,,"[""FACEBOOK"",""INSTAGRAM""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2021-12-09,2021-12-29,2021-12-09,2021-12-29,21,UNKNOWN,DONATE_NOW,spenden.afd.de,http://spenden.afd.de/,{{product.brand}},{{product.name}},{{product.description}},1000000,,,700000,800000,,,,0.8,,800,899,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.601Z
public-meta-541439735584412-DE-2025-02-06-2025-02-23,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,541439735584412,541439735584412,,527683293756082,DrAnsay Backup,,,"[""FACEBOOK"",""INSTAGRAM""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2025-02-06,2025-02-23,2025-02-06,2025-02-23,18,IMAGE,LEARN_MORE,dransay-partei.de,https://dransay-partei.de/,{{product.brand}},{{product.name}},{{product.description}},1000000,,,600000,700000,,,,0.7,,1000,1500,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.601Z
public-meta-698124112448597-DE-2024-01-24-2024-03-13,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,698124112448597,698124112448597,,144381211367,Kein Bock Auf Nazis,,,"[""FACEBOOK"",""INSTAGRAM""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2024-01-24,2024-03-13,2024-01-24,2024-03-13,50,UNKNOWN,LEARN_MORE,keinbockaufnazis.de,https://www.keinbockaufnazis.de/spenden/fb,{{product.brand}},{{product.name}},{{product.description}},1000000,,,600000,700000,,,,0.7,,8000,9000,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.601Z
public-meta-990474249451008-DE-2024-06-06-2024-06-10,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,990474249451008,990474249451008,,218786540044,WWF Deutschland,,,"[""INSTAGRAM""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2024-06-06,2024-06-10,2024-06-06,2024-06-10,5,IMAGE,LEARN_MORE,wwf.de,https://www.wwf.de/themen-projekte/politische-arbeit/europawahl/europawahl-2024-die-parteien-im-wwf-check?utm_medium=social_paid&utm_source=instagram&utm_campaign=europawahl,Geh wählen und mach die Europawahl am Sonntag zur Klimawahl. Deine Stimme zählt. Nutze sie.,,,1000000,,,600000,700000,,,,0.7,,4000,4500,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.601Z
public-meta-625025067136971-DE-2025-02-21-2025-02-23,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,625025067136971,625025067136971,,47217143218,BÜNDNIS 90/DIE GRÜNEN,,,"[""FACEBOOK"",""INSTAGRAM""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2025-02-21,2025-02-23,2025-02-21,2025-02-23,3,VIDEO,LEARN_MORE,habeck2025.de,http://www.habeck2025.de/,"Wir müssen Kompromisse wieder als Stärke begreifen. Politik bedeutet, Lösungen zu finden, nicht nur Probleme zu beklagen. Beides gehört zusammen: der Konflikt – aber auch der Konsens. Daran können wir alle mitarbeiten. Denn: Demokratie ist kein Zuschauersport. Für Veränderung ist deshalb eines wichtig: Wählen gehen!",Aufbruch statt Rückschritt - das geht nur mit Grün und mit Lösungen für die Menschen.,"Wir müssen Kompromisse wieder als Stärke begreifen. Politik bedeutet, Lösungen zu finden, nicht nur Probleme zu beklagen. Beides gehört zusammen: der Konflikt – aber auch der Konsens. Daran können wir alle mitarbeiten. Denn: Demokratie ist kein Zuschauersport. Für Veränderung ist deshalb eines wichtig: Wählen gehen!",1000000,,,600000,700000,,,,0.7,,5000,6000,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.601Z
public-meta-1127761575740554-DE-2024-12-26-2024-12-29,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,1127761575740554,1127761575740554,,460370383826099,Robert Habeck,,,"[""FACEBOOK"",""INSTAGRAM""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2024-12-26,2024-12-29,2024-12-26,2024-12-29,4,VIDEO,LEARN_MORE,habeck2025.de,https://www.habeck2025.de/,"Alles, was mich in die Politik gebracht hat, läuft auf diesen Moment hinaus. Aus meiner Erfahrung, den Dingen, die ich auch in den vergangenen drei Jahren lernen konnte und aus dem, was mich ursprünglich in die Politik gebracht hat, erwächst mein Angebot: Probleme zu lösen und das Land besser zu machen.

Ein Mensch. Ein Wort.",,,1000000,,,600000,700000,,,,0.7,,4000,4500,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.601Z
public-meta-188153256573937-DE-2021-08-11-2021-09-08,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,188153256573937,188153256573937,,120655374567,ÖDP - Die Naturschutzpartei,,,"[""FACEBOOK"",""INSTAGRAM""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2021-08-11,2021-09-08,2021-08-11,2021-09-08,29,IMAGE,LEARN_MORE,facebook.com,https://www.facebook.com/oedp.de,"Ein Leben auf 1,4 m2? Die ÖDP ist gegen den Kastenstand 🐷 und gegen Massentierhaltung. Denn: Der Ausstieg ist nicht beschlossen, nur die Verkürzung der Aufenthaltsdauer von Millionen Sauen und es gibt extrem lange Übergangsfristen von 8 bis 17 Jahren! 

Wir müssen die Übergangszeiten für eine käfigfreie Haltung verkürzen, Bauern dabei unterstützen und Verbraucher/-innen angemessen über Haltungsformen informieren! #LasstdieSauraus!",,,1000000,,,600000,700000,,,,0.7,,800,899,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.601Z
public-meta-1168826544288394-DE-2024-05-13-2024-06-10,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,1168826544288394,1168826544288394,,106516184465027,DieBasis,,,"[""FACEBOOK"",""INSTAGRAM""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2024-05-13,2024-06-10,2024-05-13,2024-06-10,29,UNKNOWN,WATCH_MORE,diebasisbewegt.eu,https://diebasisbewegt.eu/,{{product.brand}},{{product.name}},{{product.description}},1000000,,,600000,700000,,,,0.7,,3500,4000,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.601Z
public-meta-412781788261540-DE-2024-05-24-2024-06-10,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,412781788261540,412781788261540,,293240477198971,Familien-Partei-Deutschlands,,,"[""FACEBOOK"",""INSTAGRAM""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2024-05-24,2024-06-10,2024-05-24,2024-06-10,18,IMAGE,LEARN_MORE,waehlefamilie.de,http://www.waehlefamilie.de/,"🇪🇺 Deine Wahl am 09. Juni 🇪🇺

Wir sind auf vielen Ebenen bereits ein Aktivposten im Europaparlament und stärken u.a. die Familien.
Unser Grundsatz für unser Europa ist, dass nur aus starken Familien ein starkes Europa entsteht, dass sich in dieser globalen Welt behaupten kann! 
Die Familien-Partei setzt sich dafür ein, dass Europa zukünftig sozialer und gesundheitspolitisch ausgestaltet wird.

🇪🇺 Deine Wahl am 09. Juni 🇪🇺",Familien-Partei Deutschlands | Partei,"Wir betreiben Familienpolitik als Grundlage aller Politikbereiche und bedienen nicht eine einzelne Thematik und sehen unsere politische Chance als Kleinpartei neben dem direkten Mitwirken in den Volksvertretungen auch in der Einflussnahme auf die Programme und Entscheidungen der großen Parteien, in...",1000000,,,600000,700000,,,,0.7,,3500,4000,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.601Z
